제품코드,제품명,업체명,규격,단위,상한금액,Group
648101520,에크로바정(아시클로버)_(0.2g/1정),경동제약(주),1,정,443,acyclovir   0.2g
657800830,바시로바정(아시클로버)_(0.2g/1정),하나제약(주),1,정,454,acyclovir   0.2g
651502120,하원아시클로버200밀리그람정_(0.2g/1정),(주)하원제약,1,정,459,acyclovir   0.2g
651200850,삼천당아시클로버정(수출명:베록스정)_(0.2g/1정),삼천당제약(주),1,정,466,acyclovir   0.2g
670100960,팜젠아시클로버정(수출명:파시버정)_(0.2g/1정),(주)팜젠사이언스,1,정,468,acyclovir   0.2g
644701100,아크로빈정200밀리그램(아시클로버)_(0.2g/1정),에스케이케미칼(주),1,정,504,acyclovir   0.2g
647201000,코러스아시클로버정_(0.2g/1정),한국코러스(주),1,정,550,acyclovir   0.2g
644303590,"조이렉스정(아시클로버)(수출명: Herpex Tabs.200mg, Zoylin Tabs.)_(0.2g/1정)",한국유나이티드제약(주),1,정,569,acyclovir   0.2g
663602640,하피스정(아시클로버)_(0.2g/1정),한국프라임제약(주),1,정,580,acyclovir   0.2g
661901130,영풍아시클로버정200밀리그램_(0.2g/1정),영풍제약(주),1,정,592,acyclovir   0.2g
653801340,신일아시클로버정(아시클로버)_(0.2g/1정),신일제약(주),1,정,625,acyclovir   0.2g
643700570,"국제아시클로버정(수출명 : 아시박스정, 국제아시박스정, 라네아신정)_(0.2g/1정)",국제약품(주),1,정,671,acyclovir   0.2g
642800670,바이락스정(아시클로버)[수출명:이노바이락스정200mg(InnoVIRAX200mgTablet)]_(0.2g/1정),고려제약(주),1,정,676,acyclovir   0.2g
645204460,바크락스정200밀리그램(아시클로버)(수출명: 바이러스탈정200밀리그램)_(0.2g/1정),(주)에이프로젠바이오로직스,1,정,698,acyclovir   0.2g
671800550,대원아시클로버정_(0.2g/1정),대원제약(주),1,정,747,acyclovir   0.2g
671700720,아시코정200mg(아시클로버)_(0.2g/1정),주식회사제뉴원사이언스,1,정,773,acyclovir   0.2g
643501110,바이버정200밀리그램(아시클로버)_(0.2g/1정),한미약품(주),1,정,773,acyclovir   0.2g
652603790,아시폴정(아시클로버)_(0.2g/1정),알보젠코리아(주),1,정,786,acyclovir   0.2g
658600560,아나시정200mg(아시클로버)_(0.2g/1정),이연제약(주),1,정,789,acyclovir   0.2g
669802490,지오스정(아시클로버)_(0.2g/1정),구주제약(주),1,정,789,acyclovir   0.2g
622803660,아씨엠정200mg(아시클로버)_(0.2g/1정),(주)마더스제약,1,정,789,acyclovir   0.2g
678600910,하시버정(아시클로버)_(0.2g/1정),(주)다산제약,1,정,828,acyclovir   0.2g
645604250,대화아시클로버정_(0.2g/1정),대화제약(주),1,정,828,acyclovir   0.2g
628800690,바클로버정(아시클로버)_(0.2g/1정),(주)휴비스트제약,1,정,828,acyclovir   0.2g
649102920,아시바정(아시클로버)_(0.2g/1정),한국휴텍스제약(주),1,정,828,acyclovir   0.2g
670401320,아시클리즈정(아시클로버)_(0.2g/1정),(주)휴온스메디텍,1,정,828,acyclovir   0.2g
656702000,바시로정200밀리그램(아시클로버)_(0.2g/1정),한국넬슨제약(주),1,정,828,acyclovir   0.2g
669502370,클로락정(아시클로버)_(0.2g/1정),(주)씨티씨바이오,1,정,828,acyclovir   0.2g
52400830,아시클로정(아시클로버)_(0.2g/1정),(주)인트로바이오파마,1,정,828,acyclovir   0.2g
57000420,조이락스정(아시클로버)_(0.2g/1정),주식회사 더유제약,1,정,828,acyclovir   0.2g
698504100,아시텍스정(아시클로버)_(0.2g/1정),(주)테라젠이텍스,1,정,828,acyclovir   0.2g
628901610,아비클정(아시클로버)_(0.2g/1정),(주)이든파마,1,정,828,acyclovir   0.2g
629701940,아로버정(아시클로버)_(0.2g/1정),(주)오스코리아제약,1,정,828,acyclovir   0.2g
54801060,아크비정(아시클로버)_(0.2g/1정),엔비케이제약(주),1,정,828,acyclovir   0.2g
59000810,아시비르정(아시클로버)_(0.2g/1정),주식회사케이에스제약,1,정,828,acyclovir   0.2g
60500220,메가클로버정(아시클로버)_(0.2g/1정),(주)엘앤씨바이오,1,정,828,acyclovir   0.2g
694003630,아시클린정200밀리그램(아시클로버)_(0.2g/1정),대웅바이오(주),1,정,828,acyclovir   0.2g
73000990,아시클정200밀리그램(아시클로버)_(0.2g/1정),건일바이오팜주식회사,1,정,828,acyclovir   0.2g
648101530,에크로바정400밀리그람(아시클로버)_(0.4g/1정),경동제약(주),1,정,480,acyclovir   0.4g
644303610,조이렉스정400밀리그람(아시클로버)(수출명:HerpexTabs.400mg)_(0.4g/1정),한국유나이티드제약(주),1,정,671,acyclovir   0.4g
650301270,진양아시클로버정400mg(아시클로버)_(0.4g/1정),진양제약(주),1,정,876,acyclovir   0.4g
654300960,메가록신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),오스틴제약(주),1,정,179,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
647803930,키노스정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),삼진제약(주),1,정,312,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
651201180,씨에프정250mg(시프로플록사신염산염)_(0.291g/1정),삼천당제약(주),1,정,406,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
645602070,프록스코정(시프로플록사신염산염)_(0.291g/1정),대화제약(주),1,정,418,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
658200640,시록신정250mg(시프로플록사신염산염)_(0.291g/1정),(주)비보존제약,1,정,418,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
642301630,삼성시플로프록사신정(시프로플록사신염산염수화물)_(0.291g/1정),삼성제약(주),1,정,427,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
648601820,프로딘정250mg(시프로플록사신염산염수화물)_(0.291g/1정),(주)씨엠지제약,1,정,430,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
654700380,싸이스펙정250밀리그람(시프로플록사신염산염)_(0.291g/1정),케이엠에스제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
678600890,시프사신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),(주)다산제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
656001060,알리코염산시프로플록사신정250밀리그람_(0.291g/1정),알리코제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
652601290,케이사신정250밀리그람(시프로플록사신염산염수화물)_(0.291g/1정),알보젠코리아(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
644700940,시로판정(시프로플록사신염산염수화물)_(0.2915g/1정),에스케이케미칼(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
694000300,베아신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),대웅바이오(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
693900960,시프로셀정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),(주)셀트리온제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
671700650,시플록신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),주식회사제뉴원사이언스,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
696600300,일양바이오염산시프로플록사신정_(0.291g/1정),일양바이오팜(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
644802330,태극염산시프로플록사신정(수출명 : STACIPRO TABLET)_(0.25g/1정),태극제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
657306750,시프록신정(시프로플록사신염산염수화물)_(0.291g/1정),(주)동구바이오제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
642702110,시폭사신정250밀리그람(시프로플록사신염산염수화물)_(0.291g/1정),동화약품(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
658603020,시푸로신정(시프로플록사신염산염수화물)_(0.291g/1정),이연제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
693201640,시프로신정(시프로플록사신염산염)_(0.291g/1정),(주)한국글로벌제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
629700820,시프록스정(시프로플록사신염산염)_(0.291g/1정),(주)오스코리아제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
649102400,싸이프로신정250mg(시프로플록사신염산염수화물)_(0.291g/1정),한국휴텍스제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
646201140,싸이플록신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),(주)뉴젠팜,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
640903210,씨록사신정(시프로플록사신염산염)_(0.291g/1정),(주)일화,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
650300880,씨록신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),진양제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
679801410,씨큐로베이정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),(주)티디에스팜,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
665000470,씨트로정(시프로플록사신염산염수화물)_(0.291g/1정),(주)경보제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
680500560,씨팍신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),동방에프티엘(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
656700970,씨프록탄정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),한국넬슨제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
657805000,씨프론정250mg(시프로플록사신염산염수화물)_(0.291g/1정),하나제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
669902830,에프로신정(시프로플록사신염산염수화물)_(0.291g/1정),대한뉴팜(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
661901880,푸로포신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),영풍제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
628900970,씨플록정250mg(시프로플록사신염산염수화물)_(0.291g/1정),(주)이든파마,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
670104220,팜젠시프로플록사신정250mg(시프로플록사신염산염)_(0.291g/1정),(주)팜젠사이언스,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
669502320,씨티신정(시프로플록사신염산염수화물)_(0.291g/1정),(주)씨티씨바이오,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
645209690,씨플로정(시프로플록사신염산염)_(0.291g/1정),(주)에이프로젠바이오로직스,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
662504120,씨프록정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),(주)넥스팜코리아,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
55100970,시프로투정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),코스맥스파마(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
689000520,시플로뉴정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),(주)시어스제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
694205700,싸이플록정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),정우신약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
53300890,씨플록스정(시프로플록사신염산염수화물)_(0.291g/1정),(주)중헌제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
661605130,알피시프록정250mg(시프로플록사신염산염수화물)_(0.291g/1정),(주)알피바이오,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
673400140,싸이러스정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),주식회사큐엘파마,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
57000410,씨큐로바이정(시프로플록사신염산염수화물)_(0.291g/1정),주식회사 더유제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
59000710,시프로사정(시프로플록사신염산염수화물)_(0.291g/1정),주식회사케이에스제약,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
60500050,메가시플록정(시프로플록사신염산염수화물)_(0.291g/1정),(주)엘앤씨바이오,1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
653405430,시프라신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),동국제약(주),1,정,444,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
642900900,싸이신정250밀리그램(시프로플록사신염산염)_(0.291g/1정),일동제약(주),1,정,457,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
640000660,사이톱신정(시프로플록사신염산염)_(0.2915g/1정),에이치케이이노엔(주),1,정,458,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
641106100,씨프로바이정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),바이엘코리아(주),1,정,478,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
653003190,파마시프로플록사신정(시프로플록사신염산염수화물)(수출명1:시프로메드250mg)(수출명2:프록시프로정250mg)(수출명3:시프로플록스정250mg)(수출명4:시플록신정250mg)_(0.291g/1정),(주)한국파마,1,정,507,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
641601750,씨프러스정250밀리그람(염산시프로플록사신)_(0.291g/1정),(주)대웅제약,1,정,517,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
648503260,큐프론정(시프로플록사신염산염수화물)_(0.291g/1정),신풍제약(주),1,정,520,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
643702190,키포신정(시프로플록사신염산염수화물)_(0.291g/1정),국제약품(주),1,정,520,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
657500460,미래시프로플록사신정_(0.25g/1정),미래바이오제약(주),1,정,521,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
669800690,뉴록사신정(시프로플록사신염산염수화물)_(0.291g/1정),구주제약(주),1,정,521,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
644301980,씨록정(시프로플록사신염산염수화물)_(0.291g/1정),한국유나이티드제약(주),1,정,521,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
643100260,로프신정250mg(시프로플록사신염산염수화물)_(0.291g/1정),(주)바이넥스,1,정,522,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
663600410,록신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),한국프라임제약(주),1,정,522,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
653801430,신일시프로플록사신염산염수화물정_(0.291g/1정),신일제약(주),1,정,522,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
651500850,싸이로칸정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),(주)하원제약,1,정,522,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
643200590,싸이프로정(시프로플록사신염산염)_(0.291g/1정),동성제약(주),1,정,522,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
649503750,"참염산시프로플록사신정_(시프로플록사신염산염수화물, 0.291g/1정)",유니메드제약(주),1,정,522,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
647200950,코러스시프로플록사신정(수출명 : TROXACINE TAB)_(0.25g/1정),한국코러스(주),1,정,522,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
670606950,프록사신바이정(시프로플록사신염산염수화물)_(0.291g/1정),(주)휴온스,1,정,522,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g)
674400920,씨록탄정500밀리그램(시프로플록사신염산염수화물)_(0.582g/1정),아이큐어(주),1,정,880,ciprofloxacin hydrochloride (as ciprofloxacin   0.5g)
694001020,베아신정500밀리그램(시프로플록사신염산염수화물)_(0.582g/1정),대웅바이오(주),1,정,880,ciprofloxacin hydrochloride (as ciprofloxacin   0.5g)
644301990,"씨록정500밀리그램(시프로플록사신염산염수화물)(수출명:씨프로메디코,Ciraxintab.500mg,KUPCiprofloxacintab.500mg,CipicinTabs.500mg)_(0.582g/1정)",한국유나이티드제약(주),1,정,924,ciprofloxacin hydrochloride (as ciprofloxacin   0.5g)
642900910,싸이신정500밀리그램(시프로플록사신염산염)_(0.582g/1정),일동제약(주),1,정,986,ciprofloxacin hydrochloride (as ciprofloxacin   0.5g)
656700980,씨프록탄정500mg(시프로플록사신염산염수화물)_(0.582g/1정),한국넬슨제약(주),1,정,"1,031",ciprofloxacin hydrochloride (as ciprofloxacin   0.5g)
640007620,케이팜시어정250밀리그램(팜시클로비르)_(0.25g/1정),에이치케이이노엔(주),1,정,"2,380",famciclovir   0.25g
669904110,팜디악정(팜시클로버)_(0.25g/1정),대한뉴팜(주),1,정,"2,477",famciclovir   0.25g
621800950,팜시크린정(팜시클로비르)_(0.25g/1정),(주)한국파비스제약,1,정,"2,753",famciclovir   0.25g
644001870,페미르정(팜시클로비르)_(0.25g/1정),삼익제약(주),1,정,"2,753",famciclovir   0.25g
648201920,팜클로정(팜시클로비르)_(0.25g/1정),(주)유영제약,1,정,"3,033",famciclovir   0.25g
694000530,베아클로버정250밀리그램(팜시클로비르)_(0.25g/1정),대웅바이오(주),1,정,"3,059",famciclovir   0.25g
641701960,일양팜시클로버정250밀리그램(팜시클로비르)_(0.25g/1정),일양약품(주),1,정,"3,115",famciclovir   0.25g
655603310,헤르팜정(팜시클로비르)_(0.25g/1정),한올바이오파마(주),1,정,"3,265",famciclovir   0.25g
642001030,조스팜정250밀리그램(팜시클로비르)_(0.25g/1정),현대약품(주),1,정,"3,270",famciclovir   0.25g
654700990,팜로버정(팜시클로비르)_(0.25g/1정),케이엠에스제약(주),1,정,"3,270",famciclovir   0.25g
645202670,팜시로버정250밀리그램(팜시클로비르)_(0.25g/1정),(주)에이프로젠바이오로직스,1,정,"3,270",famciclovir   0.25g
646202140,팜시쿨정(팜시클로비르)_(0.25g/1정),(주)뉴젠팜,1,정,"3,270",famciclovir   0.25g
649503490,조스트정(팜시클로버)_(0.25g/1정),유니메드제약(주),1,정,"3,270",famciclovir   0.25g
642102550,팜빅스정(팜시클로비르)_(0.25g/1정),(주)유한양행,1,정,"3,270",famciclovir   0.25g
641803160,팜시르정250밀리그램(팜시클로비르)_(0.25g/1정),광동제약(주),1,정,"3,270",famciclovir   0.25g
649807250,팜시노바정250밀리그램(팜시클로비르)_(0.25g/1정),명문제약(주),1,정,"3,270",famciclovir   0.25g
625200280,바이클린정(팜시클로비르)_(0.25g/1정),(주)화이트생명과학,1,정,"3,270",famciclovir   0.25g
654000690,아나클로버정250밀리그램(팜시클로비르)_(0.25g/1정),아주약품(주),1,정,"3,270",famciclovir   0.25g
696601090,일양바이오팜시클로비르정250밀리그램_(0.25g/1정),일양바이오팜(주),1,정,"3,270",famciclovir   0.25g
679801420,팜디오정250밀리그램(팜시클로비르)_(0.25g/1정),(주)티디에스팜,1,정,"3,270",famciclovir   0.25g
649001180,팜로바정250밀리그램(팜시클로비르)_(0.25g/1정),풍림무약(주),1,정,"3,270",famciclovir   0.25g
640902500,팜비르정250mg(팜시클로비르)_(0.25g/1정),(주)일화,1,정,"3,270",famciclovir   0.25g
650301550,팜비신정(팜시클로비르)_(0.25g/1정),진양제약(주),1,정,"3,270",famciclovir   0.25g
628900040,팜시나정(팜시클로비르)_(0.25g/1정),(주)이든파마,1,정,"3,270",famciclovir   0.25g
693200980,팜시날정(팜시클로비르)_(0.25g/1정),(주)한국글로벌제약,1,정,"3,270",famciclovir   0.25g
643103960,팜시넥스정250밀리그램(팜시클로비르)_(0.25g/1정),(주)바이넥스,1,정,"3,270",famciclovir   0.25g
669804600,팜시드린정250mg(팜시클로비르)_(0.25g/1정),구주제약(주),1,정,"3,270",famciclovir   0.25g
664901180,팜시롤정(팜시클로비르)_(0.25g/1정),성원애드콕제약(주),1,정,"3,270",famciclovir   0.25g
698502930,팜시어정(팜시클로비르)_(0.25g/1정),(주)테라젠이텍스,1,정,"3,270",famciclovir   0.25g
671701660,팜시콜정(팜시클로비르)_(0.25g/1정),주식회사제뉴원사이언스,1,정,"3,270",famciclovir   0.25g
658602810,팜시크라정(팜시클로비르)_(0.25g/1정),이연제약(주),1,정,"3,270",famciclovir   0.25g
622802200,팜씨엠정(팜시클로비르)_(0.25g/1정),(주)마더스제약,1,정,"3,270",famciclovir   0.25g
628800400,휴팜시정250밀리그램(팜시클로비르)_(0.25g/1정),(주)휴비스트제약,1,정,"3,270",famciclovir   0.25g
647204100,팜클정250밀리그램(팜시클로비르)_(0.25g/1정),한국코러스(주),1,정,"3,270",famciclovir   0.25g
653005820,파마팜시클로버정250밀리그램_(0.25g/1정),(주)한국파마,1,정,"3,270",famciclovir   0.25g
674401280,팜비로정250밀리그램(팜시클로비르)_(0.25g/1정),아이큐어(주),1,정,"3,270",famciclovir   0.25g
648603370,펜비어정250mg(팜시클로비르)_(0.25g/1정),(주)씨엠지제약,1,정,"3,270",famciclovir   0.25g
670401460,팜시즈정(팜시클로비르)_(0.25g/1정),(주)휴온스메디텍,1,정,"3,270",famciclovir   0.25g
651602180,팜시프로정(팜시클로비르)_(0.25g/1정),한화제약(주),1,정,"3,270",famciclovir   0.25g
665002430,팜시칸정250밀리그램(팜시클로비르)_(0.25g/1정),(주)경보제약,1,정,"3,270",famciclovir   0.25g
645604980,팜비스정(팜시클로비르)_(0.25g/1정),대화제약(주),1,정,"3,270",famciclovir   0.25g
642306590,삼성팜시클로버정(팜시클로비르)_(0.25g/1정),삼성제약(주),1,정,"3,270",famciclovir   0.25g
690300770,제이팜시정250mg(팜시클로비르)_(0.25g/1정),(주)라이트팜텍,1,정,"3,270",famciclovir   0.25g
678601330,팜시딘정250밀리그램(팜시클로비르)_(0.25g/1정),(주)다산제약,1,정,"3,270",famciclovir   0.25g
644603980,팜로비르정(팜시클로비르)_(0.25g/1정),조아제약(주),1,정,"3,270",famciclovir   0.25g
658106670,팜시칼정250밀리그램(팜시클로비르)_(0.25g/1정),(유)한풍제약,1,정,"3,270",famciclovir   0.25g
623005640,팜신텍스정250밀리그램(팜시클로비르)_(0.25g/1정),한국신텍스제약(주),1,정,"3,270",famciclovir   0.25g
671807010,팜씨원정250mg(팜시클로비르)_(0.25g/1정),대원제약(주),1,정,"3,270",famciclovir   0.25g
647303870,팜클레어정250밀리그램(팜시클로비르)_(0.25g/1정),에이치엘비제약(주),1,정,"3,270",famciclovir   0.25g
648507910,팜크린정250밀리그램(팜시클로비르)_(0.25g/1정),신풍제약(주),1,정,"3,270",famciclovir   0.25g
673400110,바이비어정250밀리그램(팜시클로비르)_(0.25g/1정),주식회사큐엘파마,1,정,"3,270",famciclovir   0.25g
57000380,팜시아정(팜시클로비르)_(0.25g/1정),주식회사 더유제약,1,정,"3,270",famciclovir   0.25g
58800050,팜시온정(팜시클로비르)_(0.25g/1정),(주)유앤생명과학,1,정,"3,270",famciclovir   0.25g
669700390,팜시피정(팜시클로비르)_(0.25g/1정),에스피씨(주),1,정,"3,270",famciclovir   0.25g
651504080,팜비클정(팜시클로비르)_(0.25g/1정),(주)하원제약,1,정,"3,270",famciclovir   0.25g
650200280,디스포진정250밀리그램(팜시클로비르)_(0.25g/1정),안국약품(주),1,정,"3,270",famciclovir   0.25g
54801040,팜시트정250mg(팜시클로비르)_(0.25g/1정),엔비케이제약(주),1,정,"3,270",famciclovir   0.25g
59000930,팜시큐정(팜시클로비르)_(0.25g/1정),주식회사케이에스제약,1,정,"3,270",famciclovir   0.25g
59600370,팜시바이정(팜시클로비르)_(0.25g/1정),(주)킴스제약,1,정,"3,270",famciclovir   0.25g
655404430,포진클로버정250밀리그램(팜시클로비르)_(0.25g/1정),일성신약(주),1,정,"3,270",famciclovir   0.25g
73001330,팜소니정250밀리그램(팜시클로비르)_(0.25g/1정),건일바이오팜주식회사,1,정,"3,270",famciclovir   0.25g
644100830,팜슈어정250밀리그램(팜시클로비르)_(0.25g/1정),제이더블유신약(주),1,정,"3,362",famciclovir   0.25g
658201590,팜비나정(팜시클로비르)_(0.25g/1정),(주)비보존제약,1,정,"3,478",famciclovir   0.25g
645701220,팜비탈정250밀리그램(팜시클로비르)_(0.25g/1정),삼아제약(주),1,정,"3,529",famciclovir   0.25g
642902400,팜비어정250밀리그램(팜시클로비르)_(0.25g/1정),일동제약(주),1,정,"3,735",famciclovir   0.25g
698000910,오라빌정(팜시클로비르)_(0.25g/1정),(주)제뉴파마,1,정,"3,760",famciclovir   0.25g
642703000,클로비어정(팜시클로비르)_(0.25g/1정),동화약품(주),1,정,"3,771",famciclovir   0.25g
645903160,팜노바정250mg(팜시클로비르)_(0.25g/1정),동광제약(주),1,정,"3,820",famciclovir   0.25g
643303860,팜스터정250밀리그램(팜시클로비르)_(0.25g/1정),(주)종근당,1,정,"3,823",famciclovir   0.25g
643503230,팜시버정250밀리그램(팜시클로비르)_(0.25g/1정),한미약품(주),1,정,"3,826",famciclovir   0.25g
662501780,팜시론정(팜시클로버)_(0.25g/1정),(주)넥스팜코리아,1,정,"3,837",famciclovir   0.25g
657804940,클로팜정250밀리그램(팜시클로비르)_(0.25g/1정),하나제약(주),1,정,"3,837",famciclovir   0.25g
652601450,팜체어정(팜시클로비르)_(0.25g/1정),알보젠코리아(주),1,정,"3,842",famciclovir   0.25g
641601030,대웅팜시클로비르정250밀리그램(팜시클로비르)_(0.25g/1정),(주)대웅제약,1,정,"3,844",famciclovir   0.25g
649102330,바이크로정(팜시클로비르)_(0.25g/1정),한국휴텍스제약(주),1,정,"3,846",famciclovir   0.25g
644802490,태극팜시클로버정(팜시클로버)_(0.25g/1정),태극제약(주),1,정,"3,847",famciclovir   0.25g
644308480,파미렉스정(팜시클로비르)_(0.25g/1정),한국유나이티드제약(주),1,정,"3,847",famciclovir   0.25g
646002400,파미클정(팜시클로비르)_(0.25g/1정),(주)메디카코리아,1,정,"3,847",famciclovir   0.25g
656003770,파비어정250밀리그램(팜시클로비르)_(0.25g/1정),알리코제약(주),1,정,"3,847",famciclovir   0.25g
649404540,팜비드정250mg(팜시클로비르)_(0.25g/1정),영일제약(주),1,정,"3,847",famciclovir   0.25g
652903640,팜시로빈정(팜시클로비르)_(0.25g/1정),(주)서울제약,1,정,"3,847",famciclovir   0.25g
649602470,팜시벤정(팜시클로비르)_(0.25g/1정),대우제약(주),1,정,"3,847",famciclovir   0.25g
693901910,팜시비르정250밀리그램(팜시클로비르)_(0.25g/1정),(주)셀트리온제약,1,정,"3,847",famciclovir   0.25g
654303050,팜시빌정(팜시클로비르)_(0.25g/1정),오스틴제약(주),1,정,"3,847",famciclovir   0.25g
660702690,팜시스정250mg(팜시클로비르)_(0.25g/1정),위더스제약(주),1,정,"3,847",famciclovir   0.25g
654802130,팜시정250밀리그램(팜시클로비르)_(0.25g/1정),(주)한국비엠아이,1,정,"3,847",famciclovir   0.25g
663605320,팜시클로정250밀리그램(팜시클로버)_(0.25g/1정),한국프라임제약(주),1,정,"3,847",famciclovir   0.25g
642801510,팜시클정250밀리그람(팜시클로비르)_(0.25g/1정),고려제약(주),1,정,"3,847",famciclovir   0.25g
648102240,팜크로바정(팜시클로비르)_(0.25g/1정),경동제약(주),1,정,"3,847",famciclovir   0.25g
670301890,팜크로정(팜시클로비르)_(0.25g/1정),코오롱제약(주),1,정,"3,847",famciclovir   0.25g
657303590,팜클로버정250밀리그람(팜시클로비르)_(0.25g/1정),(주)동구바이오제약,1,정,"3,847",famciclovir   0.25g
653402950,팜클린정250밀리그램(팜시클로비르)_(0.25g/1정),동국제약(주),1,정,"3,847",famciclovir   0.25g
